"Date" "S.P.500.COMPOSITE...PRICE.INDEX" "X3M" "ABBOTT.LABORATORIES" "ALCOA" "ALTRIA.GROUP" "AMER.ELEC.PWR." "AMERICAN.EXPRESS" "APPLE" "AVON.PRODUCTS" "BANK.OF.AMERICA" "BAXTER.INTL." "BOEING" "BRISTOL.MYERS.SQUIBB" "CVS.CAREMARK" "CAMPBELL.SOUP" "CATERPILLAR" "CHEVRON" "COCA.COLA" "COLGATE.PALM." "COMCAST..A." "CONOCOPHILLIPS" "DOW.CHEMICAL" "E.I.DU.PONT.DE.NEMOURS" "ENTERGY" "EXELON" "EXXON.MOBIL" "FEDEX" "FORD.MOTOR" "GENERAL.DYNAMICS" "GENERAL.ELECTRIC" "HALLIBURTON" "HJ.HEINZ" "HEWLETT.PACKARD" "INTEL" "INTERNATIONAL.BUS.MCHS." "JP.MORGAN.CHASE...CO." "JOHNSON...JOHNSON" "LOWE.S.COMPANIES" "MCDONALDS" "MEDTRONIC" "MERCK...CO." "NIKE..B." "OCCIDENTAL.PTL." "PEPSICO" "PFIZER" "PROCTER...GAMBLE" "RAYTHEON..B." "SARA.LEE" "SCHLUMBERGER" "SOUTHERN" "SPRINT.NEXTEL" "TARGET" "TEXAS.INSTS." "BANK.OF.NEW.YORK.MELLON" "UNITED.TECHNOLOGIES" "WAL.MART.STORES" "WALGREEN" "WALT.DISNEY" "WELLS.FARGO...CO" "WEYERHAEUSER" "WILLIAMS.COS." "XEROX"
"3650" "2008/12/26" 6.771706435 4.020698022 3.961003628 2.280339484 2.712042222 3.468232783 2.885359216 4.45213555 3.121483479 2.592265168 3.969159197 3.702042441 3.139832618 3.28578653 3.348499593 3.754667195 4.253482784 3.797285328 4.220977213 2.747270914 3.883417748 2.96217549 3.218075505 4.40329877 3.964425684 4.346269915 4.11038194 0.828551818 4.023743255 2.770711962 2.847232265 3.619529376 3.554490551 2.651832521 4.398514952 3.394508394 4.07005187 3.050693832 4.111856987 3.426865128 3.36729583 3.907211448 3.991573284 3.999301014 2.839078464 4.10313911 3.8981269 2.242835089 3.67554089 3.582685258 0.524728529 3.473207918 2.663749942 3.268427604 3.934371409 4.013676659 3.170525564 3.099190982 3.314549575 3.419691964 2.61958322 2.038619547
"3651" "2008/12/29" 6.767826323 4.014037931 3.954507617 2.275213896 2.720637317 3.463232773 2.87356464 4.461415282 3.113515309 2.560323289 3.952972992 3.688629423 3.132882112 3.304319307 3.358637767 3.745732266 4.270396506 3.793464669 4.210496639 2.742773637 3.891820298 2.729159164 3.198264871 4.403176393 3.962145615 4.356965204 4.096675178 0.797507196 3.998751009 2.751109691 2.86105737 3.614694556 3.571783682 2.648300197 4.397530821 3.393837027 4.063025879 3.056356895 4.100657924 3.409496184 3.342861805 3.890595058 4.031759687 3.990279503 2.8501283 4.097672352 3.89345162 2.233235015 3.711374532 3.589059119 0.559615788 3.477849733 2.685804592 3.25617161 3.938275377 4.009331188 3.163363115 3.066656612 3.326114576 3.399529325 2.633326655 2.000127735
"3652" "2008/12/30" 6.791940305 4.046029285 3.973306234 2.369308725 2.729811693 3.467297183 2.890371758 4.457713717 3.154017253 2.583242551 3.965184554 3.719651113 3.129826008 3.343921314 3.384390263 3.776432351 4.295651419 3.805105723 4.21980178 2.800933195 3.940610462 2.744060639 3.223266173 4.410249594 3.997282849 4.364244465 4.130676491 0.828551818 4.032646448 2.761274962 2.87525812 3.637059705 3.588782838 2.68716699 4.425445255 3.434309733 4.080414657 3.068982735 4.122932019 3.4190373 3.387774361 3.905803706 4.068000587 4.005148983 2.876385516 4.112839145 3.925334019 2.260720889 3.740522687 3.598133841 0.647103242 3.513036863 2.71866038 3.313458467 3.971046346 4.008241863 3.1755507 3.112626025 3.360375387 3.422306345 2.661657162 2.045108863
"3653" "2008/12/31" 6.80599937 4.052480358 3.97724879 2.421256623 2.712042222 3.504956616 2.920469789 4.446760449 3.17930305 2.644755351 3.981362484 3.753496097 3.146305132 3.358289881 3.401530659 3.799302135 4.303659606 3.812644561 4.227417516 2.826129489 3.947390149 2.714032273 3.230804396 4.420405648 4.018363041 4.379899374 4.161224091 0.828551818 4.053348942 2.785011242 2.900322089 3.62700405 3.591542221 2.685122696 4.432719749 3.450939474 4.091507207 3.068982735 4.130194215 3.447444633 3.414442608 3.931825633 4.094177882 4.003142599 2.874129452 4.124226937 3.932609639 2.281361457 3.745496055 3.610917913 0.604315967 3.541828511 2.742129515 3.343921314 3.981549068 4.026422546 3.205587931 3.121924299 3.383712067 3.421326753 2.672768387 2.075684493
"3654" "2009/1/1" 6.80599937 4.052480358 3.97724879 2.421256623 2.712042222 3.504956616 2.920469789 4.446760449 3.17930305 2.644755351 3.981362484 3.753496097 3.146305132 3.358289881 3.401530659 3.799302135 4.303659606 3.812644561 4.227417516 2.826129489 3.947390149 2.714032273 3.230804396 4.420405648 4.018363041 4.379899374 4.161224091 0.828551818 4.053348942 2.785011242 2.900322089 3.62700405 3.591542221 2.685122696 4.432719749 3.450939474 4.091507207 3.068982735 4.130194215 3.447444633 3.414442608 3.931825633 4.094177882 4.003142599 2.874129452 4.124226937 3.932609639 2.281361457 3.745496055 3.610917913 0.604315967 3.541828511 2.742129515 3.343921314 3.981549068 4.026422546 3.205587931 3.121924299 3.383712067 3.421326753 2.672768387 2.075684493
"3655" "2009/1/2" 6.837118199 4.080752609 3.980802521 2.494031558 2.721295428 3.526360525 2.961658293 4.508108473 3.222867846 2.662355242 4.008786674 3.81220267 3.173041289 3.380314171 3.415428964 3.848230872 4.337552145 3.826465117 4.238733465 2.889816048 4.004602187 2.735016649 3.26499576 4.438997531 4.046029285 4.402319338 4.165734558 0.90016135 4.090336541 2.837322537 2.96784707 3.661765162 3.605769547 2.721295428 4.470151974 3.445214267 4.105119635 3.119718253 4.154969184 3.48461899 3.433987204 3.971423349 4.129711706 4.024815833 2.90526037 4.139955073 3.951243719 2.315501318 3.820346217 3.623540613 0.667829373 3.544720358 2.775085602 3.350605596 4.006423681 4.046204187 3.240637317 3.174714929 3.401197382 3.462292481 2.723267167 2.125847914
"3656" "2009/1/5" 6.832438885 4.069026754 3.963476287 2.473171394 2.733067964 3.517201057 2.993229143 4.549446037 3.211246798 2.637627737 3.993418644 3.832330237 3.145444547 3.394508394 3.414442608 3.830379016 4.33938006 3.816392774 4.219948784 2.834976495 4.015842334 2.711377991 3.270708974 4.447814375 4.04899846 4.402196841 4.158101528 0.947789399 4.090001813 2.811208293 2.979094632 3.65790465 3.592643846 2.702032129 4.46383701 3.375879574 4.095177549 3.133753571 4.151984342 3.483698603 3.418709807 3.978559529 4.122932019 4.018183201 2.899221373 4.132763672 3.960622675 2.306577114 3.846310462 3.601958982 0.751416089 3.587400285 2.763800216 3.32251486 3.994524227 4.034594558 3.289893312 3.157000421 3.334345075 3.463546007 2.747270914 2.186051277
"3657" "2009/1/6" 6.840225622 4.080752609 3.930255774 2.494856981 2.718000532 3.499835352 3.047850228 4.532814524 3.216873822 2.658859957 3.988243031 3.83535792 3.106826321 3.379292546 3.394508394 3.824284091 4.348340577 3.80019719 4.197201948 2.846652051 4.019621016 2.77570885 3.319625728 4.430816799 4.050392675 4.385769621 4.160132303 1.01523068 4.114637265 2.824943953 3.040227513 3.644666299 3.671478939 2.732417558 4.491217306 3.39718936 4.089164502 3.133753571 4.129389904 3.441379171 3.400196881 3.958142941 4.12131101 4.019980147 2.879198457 4.129872568 3.94719708 2.350422422 3.862832761 3.577668525 0.841567186 3.640476715 2.800325477 3.321071337 4.005148983 4.02570877 3.285038027 3.190887788 3.315639493 3.466672964 2.791778417 2.208274414
"3658" "2009/1/7" 6.809756488 4.061649179 3.924741778 2.387844937 2.714032273 3.488902962 2.996232149 4.510969391 3.186765771 2.618125494 3.986016685 3.801314883 3.099190982 3.38065448 3.377587516 3.776661367 4.303524407 3.805105723 4.188441886 2.811809435 3.974809994 2.777576264 3.244933359 4.417996878 4.011325207 4.359908829 4.137563681 0.989541194 4.074651929 2.779440197 3.029650492 3.620868243 3.633366744 2.670002133 4.474947599 3.335413641 4.07973841 3.096934154 4.114800571 3.456947397 3.384051223 3.921180943 4.062337766 3.986944932 2.861629289 4.11218448 3.929862924 2.32238772 3.820126991 3.575990672 0.867100488 3.611188146 2.74598804 3.28765534 3.980055416 4.017103482 3.29694736 3.143289838 3.253083996 3.442339325 2.764430535 2.16676537
"3659" "2009/1/8" 6.813147852 4.070393341 3.935739532 2.430098413 2.714694744 3.504956616 2.997730276 4.529368473 3.139832618 2.605648267 3.988613608 3.8019849 3.113959655 3.378951773 3.375537635 3.784644076 4.307303088 3.811981651 4.182660643 2.827905163 3.988798844 2.760642651 3.257711849 4.418117455 4.013676659 4.370586445 4.128584945 0.989541194 4.081090447 2.781300663 3.052112607 3.602231647 3.628067315 2.677590994 4.467974947 3.303951997 4.07787637 3.08876714 4.102973889 3.472587378 3.379633204 3.939443601 4.077537444 3.974997805 2.870735783 4.101154654 3.915417238 2.31944221 3.824938899 3.5720647 0.947789399 3.624874124 2.726544784 3.272606147 3.979868552 3.939248992 3.289893312 3.131136911 3.247268899 3.465735903 2.780060737 2.179286877
"3660" "2009/1/9" 6.791614644 4.055950174 3.935153423 2.380471632 2.739548868 3.48461899 2.95647156 4.506233438 3.135494216 2.564179831 3.988613608 3.794364962 3.106826321 3.246101811 3.369362658 3.765840495 4.287990643 3.797733859 4.172847624 2.793003907 3.951051392 2.760642651 3.235142797 4.383525511 3.99212725 4.351180755 4.099663724 0.966983846 4.059062748 2.772588722 2.944965157 3.592643846 3.624074231 2.649714624 4.439115602 3.256942026 4.078384543 3.053529372 4.095510549 3.483391619 3.357941873 3.904192426 4.030694535 3.962145615 2.858766418 4.092008502 3.922369297 2.305580602 3.761200116 3.57037741 0.951657876 3.56671182 2.705379973 3.24220165 3.964615456 3.943134 3.263849191 3.105035008 3.224460203 3.433341835 2.762538386 2.16676537
"3661" "2009/1/12" 6.768792018 4.044453793 3.913222286 2.308567165 2.759376828 3.490123591 2.935451343 4.484808829 3.106378794 2.436241478 3.970669201 3.778263015 3.097837496 3.216071898 3.377928755 3.718195508 4.260141447 3.778034365 4.183423245 2.753660712 3.9213791 2.757475084 3.216071898 4.39222446 4.000033883 4.33781348 4.099497927 0.970778917 4.054910493 2.761906874 2.886475288 3.586292865 3.610377226 2.623943692 4.450969505 3.215269329 4.066287964 3.007166651 4.09700768 3.479700443 3.349904087 3.91442013 3.995812531 3.939443601 2.854168709 4.093344062 3.922765102 2.298577072 3.722072421 3.577668525 0.896088025 3.55848599 2.68988623 3.220873828 3.958142941 3.939443601 3.254242969 3.084658483 3.169685581 3.399863159 2.713369363 2.112634509
"3662" "2009/1/13" 6.770548569 4.029806041 3.913222286 2.256541154 2.786245049 3.469790173 2.943912525 4.474035918 3.085572978 2.365559892 3.968592357 3.748562456 3.091496896 3.284288963 3.367985247 3.723280881 4.274162989 3.784644076 4.165889729 2.729811693 3.936130081 2.744060639 3.227240741 4.351696285 3.974997805 4.355682659 4.102147374 0.90825856 4.009149716 2.70404218 2.90690106 3.594568775 3.578785531 2.615203651 4.446643278 3.271468275 4.074821896 3.010620886 4.082946517 3.479700443 3.347796605 3.90197267 4.030872139 3.955657042 2.867330559 4.085471984 3.897721221 2.296567021 3.757005283 3.55134004 0.90825856 3.553632305 2.697326238 3.229222117 3.927896355 3.953548752 3.260785228 3.054001182 3.193763124 3.368329778 2.720637317 2.129421474
"3663" "2009/1/14" 6.736516085 4.008060194 3.901366425 2.200552367 2.783775912 3.452207303 2.880882432 4.446526093 3.052112607 2.32238772 3.978746637 3.718438256 3.100542638 3.254242969 3.371425223 3.672495975 4.244056835 3.752323627 4.140273494 2.695302628 3.896300045 2.715356776 3.173041289 4.33323022 3.965563772 4.318820559 4.058717385 0.815364813 3.997650091 2.646883766 2.844909384 3.559340083 3.566429294 2.571084346 4.421127148 3.254628995 4.05958057 2.973486665 4.048824047 3.478467017 3.325755186 3.842672927 3.984157603 3.933784497 2.847232265 4.0580263 3.93084476 2.282382386 3.699572084 3.536310855 0.819779831 3.517497837 2.646174797 3.151880956 3.912622826 3.942746178 3.263466708 3.034952987 3.138533072 3.317453388 2.6651427 2.069391206
"3664" "2009/1/15" 6.73784439 4.010419327 3.896300045 2.237513096 2.795450391 3.458207636 2.851861903 4.423408472 3.088311455 2.118662255 3.980802521 3.712595981 3.095125017 3.264231527 3.381334753 3.673511977 4.259435182 3.769537357 4.144086654 2.708716646 3.880738715 2.721295428 3.2047769 4.332967684 3.971046346 4.33938006 4.07005187 0.802001585 3.971423349 2.622492313 2.857618971 3.560193446 3.576550269 2.587011873 4.432244351 3.192121088 4.05386973 3.022374205 4.060098123 3.466360708 3.336481067 3.849296176 3.980242244 3.922567219 2.855895328 4.051089054 3.950666629 2.289499853 3.693369359 3.546451461 0.828551818 3.553059731 2.676903472 3.147164977 3.905803706 3.938664936 3.292126287 3.061520014 3.003700443 3.365570204 2.652537491 2.056684555
"3665" "2009/1/16" 6.745377516 4.032823706 3.910421724 2.243896097 2.823757009 3.481240089 2.833801406 4.410735561 3.008154794 1.971299383 4.006423681 3.748562456 3.09421922 3.289520664 3.39182022 3.677565694 4.273048472 3.780546643 4.151669629 2.729811693 3.899545484 2.710048204 3.217675104 4.345232974 4.003690194 4.357990057 4.070393341 0.783901544 3.999850716 2.636196097 2.875821977 3.585738695 3.548754946 2.620311287 4.441709637 3.127637344 4.050740925 3.046425388 4.088829382 3.487986512 3.338967305 3.845883203 3.980242244 3.939054344 2.862200881 4.055776969 3.964046033 2.30058309 3.686376324 3.556204837 0.792992516 3.555919327 2.709382646 3.133753571 3.933784497 3.942746178 3.292497965 3.066190737 2.927453433 3.380314171 2.63905733 2.039920784
"3666" "2009/1/19" 6.745377516 4.032823706 3.910421724 2.243896097 2.823757009 3.481240089 2.833801406 4.410735561 3.008154794 1.971299383 4.006423681 3.748562456 3.09421922 3.289520664 3.39182022 3.677565694 4.273048472 3.780546643 4.151669629 2.729811693 3.899545484 2.710048204 3.217675104 4.345232974 4.003690194 4.357990057 4.070393341 0.783901544 3.999850716 2.636196097 2.875821977 3.585738695 3.548754946 2.620311287 4.441709637 3.127637344 4.050740925 3.046425388 4.088829382 3.487986512 3.338967305 3.845883203 3.980242244 3.939054344 2.862200881 4.055776969 3.964046033 2.30058309 3.686376324 3.556204837 0.792992516 3.555919327 2.709382646 3.133753571 3.933784497 3.942746178 3.292497965 3.066190737 2.927453433 3.380314171 2.63905733 2.039920784
"3667" "2009/1/20" 6.691115532 3.987501467 3.895893623 2.122261539 2.842581094 3.460409241 2.747270914 4.359269648 2.989714201 1.62924054 3.985830933 3.697839195 3.079153882 3.265377659 3.390136434 3.645971953 4.224056169 3.758405517 4.136126096 2.640484882 3.821879456 2.631169157 3.149311361 4.360675309 3.963666239 4.334541868 4.006969483 0.75612198 3.955082495 2.559550193 2.810004924 3.568687269 3.506757877 2.554121719 4.406475315 2.895359299 4.038655656 2.989211057 4.044278585 3.461037382 3.328268202 3.787366401 3.929469919 3.920586236 2.844909384 4.050566815 3.940804807 2.297572551 3.60631273 3.547603867 0.722705983 3.482777369 2.66792241 2.944438979 3.89914038 3.92316075 3.255786179 3.007660844 2.655352412 3.283164315 2.559550193 2.00148
"3668" "2009/1/21" 6.733687565 3.993418644 3.957378707 2.14710019 2.831447079 3.476304854 2.825536897 4.416790315 3.038312721 1.899117988 4.015842334 3.744077615 3.112181086 3.271468275 3.400530493 3.677565694 4.265914078 3.767921661 4.149936936 2.712706013 3.899545484 2.69597762 3.197856458 4.354912342 3.973118105 4.372733588 4.040943785 0.737164066 3.989169215 2.567254391 2.874693945 3.591542221 3.55848599 2.584751985 4.515464273 3.11927646 4.031759687 3.008154794 4.072439727 3.494991261 3.316728225 3.821222641 4.021594642 3.920784511 2.86105737 4.053001599 3.945651186 2.292534757 3.663305203 3.553632305 0.806475866 3.530469717 2.678278043 3.135494216 3.896909368 3.894673367 3.270708974 3.055415276 2.812410216 3.330059354 2.632608006 2.056684555
"3669" "2009/1/22" 6.718409107 3.990094541 3.970480575 2.1102132 2.83085763 3.461037382 2.776331709 4.481419379 3.034952987 1.742219024 4.039008017 3.743841012 3.106826321 3.308350831 3.400863993 3.617114888 4.247780701 3.763986927 4.13628593 2.693951277 3.873074255 2.665838352 3.174714929 4.348599109 3.986759352 4.359653206 4.031227253 0.662687973 3.986759352 2.601207105 2.824350657 3.585738695 3.569250967 2.551006451 4.500587146 3.139832618 4.040767961 3.010128154 4.072780384 3.497416239 3.312366168 3.820565395 3.991942629 3.918998619 2.84549061 4.042349267 3.942358205 2.304583096 3.618188713 3.553918469 0.867100488 3.524004811 2.664446564 3.094672221 3.890799369 3.889163711 3.288401888 3.043092845 2.759376828 3.322875415 2.583242551 2.026831591
"3670" "2009/1/23" 6.723772343 3.968403339 3.966700567 2.119863456 2.823757009 3.463859143 2.772588722 4.481419379 2.972463647 1.830980182 4.051263073 3.737193314 3.108614431 3.32251486 3.409496184 3.574029612 4.260141447 3.742420221 4.121959729 2.707383312 3.874943997 2.662355242 3.184698373 4.357477762 4.000949215 4.357221516 3.991203803 0.587786665 3.976311495 2.48740353 2.90416508 3.557060879 3.577668525 2.574137784 4.494126887 3.189652966 4.024815833 2.998229154 4.060787779 3.475995592 3.339321978 3.821660565 4.017103482 3.924346755 2.859339649 4.025351691 3.919594271 2.288486169 3.715764783 3.545297726 0.90016135 3.5085559 2.707383312 3.173041289 3.858833177 3.878466222 3.293240907 3.025776395 2.764430535 3.333632062 2.618125494 1.950186706
"3671" "2009/1/26" 6.729310199 3.980802521 3.989909544 2.122261539 2.814809738 3.481547734 2.721295428 4.495801649 3.00221124 1.791759469 4.05681575 3.761432647 3.102342009 3.32970138 3.411147713 3.486457226 4.266756065 3.761897547 4.123579687 2.711377991 3.894469846 2.583242551 3.143289838 4.378018613 4.034417614 4.364371699 3.999484281 0.662687973 4.000033883 2.519308077 2.937573359 3.586292865 3.571502586 2.593761055 4.517431272 3.198673118 4.035125203 3.027715319 4.06731589 3.497113438 3.324676244 3.821441627 4.039888376 3.940027202 2.750470917 4.031937102 3.91939576 2.298577072 3.737669618 3.553632305 0.91228271 3.501042717 2.692598097 3.171364842 3.885062824 3.883623531 3.288401888 3.03783345 2.739548868 3.334345075 2.616665639 1.930071085
"3672" "2009/1/27" 6.740176511 3.988798844 3.996180313 2.152924318 2.829087196 3.471966453 2.814210397 4.507888063 3.028199464 1.871802177 4.068855799 3.766303351 3.141130476 3.317453388 3.425564738 3.475686234 4.277915338 3.768845236 4.130676491 2.702702595 3.902174669 2.579458967 3.147164977 4.378018613 4.015301355 4.368434681 4.017643487 0.678033543 4.020339149 2.569554124 2.921547375 3.606041176 3.580458705 2.625392967 4.518086079 3.221272949 4.052480358 2.992727765 4.069368576 3.528417232 3.345332249 3.817932082 4.038303171 3.944296566 2.761274962 4.037774211 3.907613297 2.33117255 3.736955077 3.553632305 0.891998039 3.506757877 2.72850621 3.206398303 3.896706301 3.887525374 3.295836866 3.056356895 2.784393768 3.357245494 2.63977136 1.969905655
"3673" "2009/1/28" 6.773183345 4.014940539 4.006605648 2.1690537 2.821378886 3.458207636 2.882003508 4.545420182 3.069447311 2.000127735 4.063369758 3.766765993 3.107720776 3.335413641 3.437529311 3.496507561 4.301223221 3.781002743 4.156536582 2.770085592 3.915217896 2.598235335 3.20720802 4.379899374 4.047252955 4.372607413 4.038655656 0.708035793 4.094511215 2.602689685 2.968874819 3.609565647 3.621938048 2.63977136 4.551980357 3.319987326 4.07005187 2.992727765 4.080921542 3.541828511 3.359680701 3.862832761 4.083957469 3.952012654 2.736961545 4.063541653 3.905401129 2.355177543 3.787819402 3.537184091 0.985816795 3.553059731 2.744703519 3.334345075 3.925136645 3.886294857 3.328268202 3.103689415 3.053529372 3.414113607 2.69597762 2.006870849
"3674" "2009/1/29" 6.739502294 4.035125203 4.014760083 2.132982309 2.823757009 3.487375078 2.816007343 4.532599493 3.036394255 1.913977102 4.064744092 3.706473763 3.08282698 3.309447523 3.433018994 3.461037382 4.257313391 3.773909703 4.17776617 2.729811693 3.853546076 2.51041194 3.168844891 4.350664958 4.032114486 4.343805422 3.998751009 0.667829373 4.064572404 2.543175558 2.891482252 3.614694556 3.581572601 2.593013391 4.527316747 3.235929579 4.065258981 2.963725477 4.062853895 3.5094537 3.365224721 3.828423982 4.039888376 3.945070859 2.716018371 4.064228938 3.918005077 2.341805806 3.736001561 3.522234377 0.943905899 3.487375078 2.7047113 3.254242969 3.885268268 3.868280082 3.328268202 3.056356895 2.932792474 3.356897123 2.655352412 1.941615225
"3675" "2009/1/30" 6.716449485 3.985087576 4.015301355 2.05284086 2.80578169 3.445214267 2.817203515 4.501253073 3.017982882 1.884034745 4.071587575 3.745023465 3.063858103 3.291382516 3.413455279 3.42913675 4.255896358 3.754667195 4.175002465 2.684440335 3.861361091 2.450142657 3.133753571 4.335458999 3.993049844 4.337029269 3.93064847 0.625938431 4.038303171 2.495681723 2.847812143 3.597312261 3.548179572 2.557227311 4.517976974 3.239070532 4.055083848 2.90526037 4.060787779 3.511246887 3.351656936 3.81220267 3.999117712 3.916612458 2.679650727 3.998200702 3.924346755 2.305580602 3.708927149 3.510051787 0.887891257 3.440418095 2.7047113 3.248046202 3.870992656 3.852697539 3.31090791 3.02916705 2.939161922 3.308350831 2.649714624 1.893111963
"3676" "2009/2/2" 6.715916577 3.924346755 4.017643487 2.039920784 2.814809738 3.477540948 2.832036181 4.516448256 2.96217549 1.791759469 4.071587575 3.708682081 3.090587805 3.288028684 3.425239376 3.410817625 4.252629541 3.743367639 4.164181522 2.687847494 3.822754538 2.402430428 3.120159852 4.295651419 4.012772909 4.339771322 3.894876847 0.631271777 4.01259206 2.452727751 2.841414913 3.60631273 3.545586284 2.612273246 4.51008998 3.226843995 4.055083848 2.912893995 4.058717385 3.518684077 3.347444926 3.793914917 3.991757973 3.914619631 2.700689847 3.971234865 3.88547367 2.315501318 3.708436953 3.505257052 0.879626748 3.407841924 2.753023567 3.302481409 3.861571462 3.840956557 3.296577333 3.005682604 2.95647156 3.278276168 2.612273246 1.893111963
"3677" "2009/2/3" 6.731626507 3.944296566 4.042700329 2.084429083 2.829087196 3.48216274 2.778197961 4.532384416 3.044522438 1.667706821 4.102643365 3.739810183 3.131136911 3.31090791 3.443618098 3.400863993 4.271653577 3.768614422 4.186011751 2.686486023 3.834061464 2.429217744 3.150596984 4.301494224 4.039008017 4.358246106 3.967079211 0.672944473 4.012772909 2.430978308 2.855895328 3.63942657 3.586292865 2.61958322 4.53774751 3.180134997 4.070393341 2.941276088 4.075501474 3.525477782 3.409165551 3.835141961 4.012411179 3.941970082 2.721295428 3.987315989 3.877845554 2.344686269 3.713328135 3.510649515 0.928219303 3.469167508 2.773837942 3.301377046 3.877638579 3.867234823 3.32323584 3.026261479 2.91939104 3.318178026 2.629728234 1.913977102
"3678" "2009/2/4" 6.724108845 3.928683446 4.023743255 2.056684555 2.818398258 3.492560388 2.794839331 4.538496053 3.041183536 1.547562509 4.085303818 3.736955077 3.123685638 3.313458467 3.430108725 3.421000009 4.271095074 3.747148362 4.159820144 2.650421088 3.824938899 2.376764491 3.147594623 4.293878248 4.054910493 4.352340324 3.936715618 0.667829373 4.008241863 2.421256623 2.915606229 3.623807457 3.584351925 2.630448955 4.530769863 3.17971911 4.059753117 2.912893995 4.0580263 3.521938999 3.39785848 3.823847315 4.020518602 3.941387614 2.67896462 3.961194049 3.883623531 2.270061901 3.744314161 3.513036863 0.875468737 3.444895237 2.800325477 3.313822302 3.861361091 3.837730401 3.295836866 2.944438979 2.859339649 3.341093458 2.658159431 1.902107526
"3679" "2009/2/5" 6.740342039 3.94255221 4.034771471 2.086913557 2.801540544 3.515418526 2.834976495 4.569128415 3.080073422 1.576914721 4.101981989 3.754667195 3.125004609 3.352007137 3.424913908 3.453473526 4.293878248 3.753964701 4.165424144 2.626840146 3.848230872 2.3896798 3.169265324 4.288402533 4.044979233 4.379272846 3.962335819 0.657520003 4.029450422 2.38416508 2.951780386 3.609024229 3.55791619 2.656756907 4.526235198 3.200304439 4.062337766 2.935451343 4.066630724 3.530469717 3.404525172 3.854393893 4.028026681 3.957951937 2.674148649 3.976311495 3.892636292 2.233235015 3.796612154 3.506757877 0.841567186 3.474757585 2.823757009 3.313822302 3.872242135 3.882800147 3.316728225 2.92905814 2.789322921 3.309082093 2.706715978 1.912501087
"3680" "2009/2/6" 6.76688272 3.958715733 4.04567939 2.128231706 2.83085763 3.503152104 2.886475288 4.602366259 3.123685638 1.81319475 4.097672352 3.759337918 3.138533072 3.36867419 3.419691964 3.504956616 4.316153891 3.773909703 4.184489912 2.651127054 3.869950229 2.386926241 3.201526187 4.307976353 4.057161771 4.386267629 4.012230266 0.662687973 4.046728708 2.406945108 2.981126121 3.610917913 3.606855619 2.68988623 4.565805462 3.318902139 4.06919768 2.956991445 4.06834276 3.508256454 3.426540189 3.885268268 4.039008017 3.980242244 2.697326238 3.988984047 3.867025639 2.257587727 3.813086258 3.514228404 0.904218151 3.497113438 2.85532012 3.346741196 3.892432356 3.90459549 3.337902531 2.96784707 2.951780386 3.333275365 2.757475084 1.954445052
"3681" "2009/2/9" 6.768366767 3.991019012 4.047427642 2.140066163 2.821973947 3.494687725 2.876385516 4.629960355 3.111290614 1.930071085 4.076180592 3.756538103 3.138966442 3.356200016 3.434309733 3.487986512 4.309724723 3.745023465 4.161224091 2.66792241 3.882182163 2.365559892 3.212455257 4.284275979 4.050566815 4.375505418 4.019261756 0.641853886 4.038655656 2.536866389 2.979602892 3.611188146 3.592643846 2.702032129 4.572853585 3.306153833 4.069026754 2.944965157 4.07787637 3.500439216 3.422632662 3.866397827 4.07090533 3.94022166 2.688527535 3.969159197 3.879706404 2.250238613 3.831246695 3.498324092 0.896088025 3.488292089 2.850706502 3.341447377 3.904393978 3.897518319 3.33220451 2.967332799 2.947591898 3.35585128 2.748552144 1.948763218
"3682" "2009/2/10" 6.717998147 3.933393031 4.021594642 2.034705648 2.801540544 3.461351304 2.770711962 4.583231278 3.059176446 1.715598108 4.053348942 3.694115721 3.103240481 3.325036021 3.406848053 3.431403224 4.264368591 3.70549072 4.137404052 2.605648267 3.831029846 2.33698652 3.164208424 4.256605125 4.025351691 4.332573751 3.951820475 0.598836501 3.997099178 2.452727751 2.908539062 3.551913599 3.561330133 2.644755351 4.535498513 3.203559121 4.038303171 2.900871993 4.047951523 3.47010136 3.367640598 3.807772984 4.015301355 3.902578547 2.644044871 3.940610462 3.846737539 2.187174241 3.769537357 3.469478889 0.779324877 3.443298558 2.804571768 3.256556892 3.851423383 3.865350597 3.297317251 2.931726944 2.794227897 3.279029748 2.708716646 1.877937165
"3683" "2009/2/11" 6.725921603 3.937495801 4.019980147 2.041220329 2.801540544 3.455369861 2.794839331 4.572853585 3.077312261 1.803358605 4.072439727 3.697095609 3.11927646 3.319625728 3.409496184 3.438171984 4.26633516 3.720135844 4.141546164 2.607861474 3.827771453 2.306577114 3.141130476 4.259859001 4.019621016 4.311872375 3.961574784 0.615185639 3.986944932 2.479894108 2.911263117 3.555919327 3.557631168 2.644755351 4.555559685 3.261552099 4.048824047 2.90526037 4.044453793 3.481240089 3.39182022 3.791210385 4.021594642 3.924149185 2.665838352 3.934957977 3.849721979 2.188295947 3.750679855 3.470412451 0.854415328 3.457892725 2.786861382 3.319625728 3.863252841 3.875981234 3.29175447 2.917770732 2.862200881 3.268046869 2.717340248 1.894616855
